Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-xe3o,randomiser-mhmr,branch-632j,randomiser-ydsz,randomiser-dv67,randomiser-4jvp,randomiser-whjp,randomiser-8x67,randomiser-wkma,branch-tihy,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Audio file,Orthography
6,1701536238356,02/12/2023 16:57:18,1701536239004,0,02/12/2023 16:57:19,146089,8,task-umle,,33373151,BLIND,9879902,,complete,,656b61562a4c0dfb7da33e00,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x955,,,,Test Run Phonotactics,5,SoundCheckPassed,3,test passed,,,1,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone4,continue_button,6650.600000023842,,,,,0,1,0,,,,,,Task,marar.wav,marar
7,1701536238356,02/12/2023 16:57:18,1701536239009,0,02/12/2023 16:57:19,146089,8,task-umle,,33373151,BLIND,9879902,,complete,,656b61562a4c0dfb7da33e00,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x955,,,,Test Run Phonotactics,5,SoundCheckPassed,3,test passed,,,1,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,façön.wav,façön
8,1701536238356,02/12/2023 16:57:18,1701536239011,0,02/12/2023 16:57:19,146089,8,task-umle,,33373151,BLIND,9879902,,complete,,656b61562a4c0dfb7da33e00,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x955,,,,Test Run Phonotactics,5,SoundCheckPassed,3,test passed,,,1,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,2.100000023841858,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,façön.wav,façön
9,1701536244931,02/12/2023 16:57:24,1701536245729,0,02/12/2023 16:57:25,146089,8,task-umle,,33373151,BLIND,9879902,,complete,,656b61562a4c0dfb7da33e00,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x955,,,,Test Run Phonotactics,5,SoundCheckPassed,3,test passed,,,1,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_endValue,6719.400000095367,,,66,,0,1,0,,,,,,Task,façön.wav,façön
10,1701536245052,02/12/2023 16:57:25,1701536245730,0,02/12/2023 16:57:25,146089,8,task-umle,,33373151,BLIND,9879902,,complete,,656b61562a4c0dfb7da33e00,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x955,,,,Test Run Phonotactics,5,SoundCheckPassed,3,test passed,,,1,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone4,continue_button,6719.400000095367,,,,,0,1,0,,,,,,Task,façön.wav,façön
11,1701536245052,02/12/2023 16:57:25,1701536245731,0,02/12/2023 16:57:25,146089,8,task-umle,,33373151,BLIND,9879902,,complete,,656b61562a4c0dfb7da33e00,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x955,,,,Test Run Phonotactics,5,SoundCheckPassed,3,test passed,,,1,,,,yes,Spreadsheet1,,,END TASK,,,,,31462,,,,,0,1,0,,,,,,,,
1,1701539459388,02/12/2023 17:50:59,1701539459182,0,02/12/2023 17:50:59,146089,8,task-umle,,33373830,BLIND,9880139,,complete,,656b6e33eb9fdbf134d3fbfc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x672,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,6,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1701539468963,02/12/2023 17:51:08,1701539468791,0,02/12/2023 17:51:08,146089,8,task-umle,,33373830,BLIND,9880139,,complete,,656b6e33eb9fdbf134d3fbfc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x672,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,6,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,9597.09999999404,,,,,0,1,0,,,,,,Prompt,,
3,1701539469011,02/12/2023 17:51:09,1701539468800,0,02/12/2023 17:51:08,146089,8,task-umle,,33373830,BLIND,9880139,,complete,,656b6e33eb9fdbf134d3fbfc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x672,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,6,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,marar.wav,marar
4,1701539469011,02/12/2023 17:51:09,1701539468812,0,02/12/2023 17:51:08,146089,8,task-umle,,33373830,BLIND,9880139,,complete,,656b6e33eb9fdbf134d3fbfc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x672,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,6,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,13.300000011920929,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,marar.wav,marar
5,1701539473085,02/12/2023 17:51:13,1701539472921,0,02/12/2023 17:51:12,146089,8,task-umle,,33373830,BLIND,9880139,,complete,,656b6e33eb9fdbf134d3fbfc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x672,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,6,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,4123.200000017881,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Task,marar.wav,marar
6,1701539478796,02/12/2023 17:51:18,1701539478638,0,02/12/2023 17:51:18,146089,8,task-umle,,33373830,BLIND,9880139,,complete,,656b6e33eb9fdbf134d3fbfc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x672,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,6,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,9840.300000011921,,,AUDIO PLAY REQUESTED,3,0,1,0,,,,,,Task,marar.wav,marar
7,1701539480062,02/12/2023 17:51:20,1701539479896,0,02/12/2023 17:51:19,146089,8,task-umle,,33373830,BLIND,9880139,,complete,,656b6e33eb9fdbf134d3fbfc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x672,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,6,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_endValue,11097.200000017881,,,76,,0,1,0,,,,,,Task,marar.wav,marar
8,1701539480178,02/12/2023 17:51:20,1701539479897,0,02/12/2023 17:51:19,146089,8,task-umle,,33373830,BLIND,9880139,,complete,,656b6e33eb9fdbf134d3fbfc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x672,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,6,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone4,continue_button,11097.200000017881,,,,,0,1,0,,,,,,Task,marar.wav,marar
9,1701539480178,02/12/2023 17:51:20,1701539479901,0,02/12/2023 17:51:19,146089,8,task-umle,,33373830,BLIND,9880139,,complete,,656b6e33eb9fdbf134d3fbfc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x672,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,6,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,façön.wav,façön
10,1701539480178,02/12/2023 17:51:20,1701539479902,0,02/12/2023 17:51:19,146089,8,task-umle,,33373830,BLIND,9880139,,complete,,656b6e33eb9fdbf134d3fbfc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x672,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,6,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,1.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,façön.wav,façön
11,1701539485062,02/12/2023 17:51:25,1701539484871,0,02/12/2023 17:51:24,146089,8,task-umle,,33373830,BLIND,9880139,,complete,,656b6e33eb9fdbf134d3fbfc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x672,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,6,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,4970.799999982119,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Task,façön.wav,façön
12,1701539493333,02/12/2023 17:51:33,1701539493188,0,02/12/2023 17:51:33,146089,8,task-umle,,33373830,BLIND,9880139,,complete,,656b6e33eb9fdbf134d3fbfc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x672,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,6,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_endValue,13287.59999999404,,,51,,0,1,0,,,,,,Task,façön.wav,façön
13,1701539493466,02/12/2023 17:51:33,1701539493190,0,02/12/2023 17:51:33,146089,8,task-umle,,33373830,BLIND,9880139,,complete,,656b6e33eb9fdbf134d3fbfc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x672,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,6,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone4,continue_button,13287.59999999404,,,,,0,1,0,,,,,,Task,façön.wav,façön
14,1701539493466,02/12/2023 17:51:33,1701539493191,0,02/12/2023 17:51:33,146089,8,task-umle,,33373830,BLIND,9880139,,complete,,656b6e33eb9fdbf134d3fbfc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x672,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,6,,yes,Spreadsheet1,,,END TASK,,,,,34009,,,,,0,1,0,,,,,,,,
1,1701548599830,02/12/2023 20:23:19,1701548599738,-5,02/12/2023 15:23:19,146089,8,task-umle,,33375631,BLIND,9880557,,complete,,656b8cf98c036a31a22dd30b,mobile,Apple iPhone,iOS 17.1.2,Mobile Safari 17.1.2,390x844,750x307,,,,Test Run Phonotactics,5,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1701548617723,02/12/2023 20:23:37,1701548617656,-5,02/12/2023 15:23:37,146089,8,task-umle,,33375631,BLIND,9880557,,complete,,656b8cf98c036a31a22dd30b,mobile,Apple iPhone,iOS 17.1.2,Mobile Safari 17.1.2,390x844,750x307,,,,Test Run Phonotactics,5,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,17895,,,,,0,1,0,,,,,,Prompt,,
3,1701548617836,02/12/2023 20:23:37,1701548617666,-5,02/12/2023 15:23:37,146089,8,task-umle,,33375631,BLIND,9880557,,complete,,656b8cf98c036a31a22dd30b,mobile,Apple iPhone,iOS 17.1.2,Mobile Safari 17.1.2,390x844,750x307,,,,Test Run Phonotactics,5,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,marar.wav,marar
4,1701548617836,02/12/2023 20:23:37,1701548617668,-5,02/12/2023 15:23:37,146089,8,task-umle,,33375631,BLIND,9880557,,complete,,656b8cf98c036a31a22dd30b,mobile,Apple iPhone,iOS 17.1.2,Mobile Safari 17.1.2,390x844,750x307,,,,Test Run Phonotactics,5,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,3,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,marar.wav,marar
5,1701548624172,02/12/2023 20:23:44,1701548624101,-5,02/12/2023 15:23:44,146089,8,task-umle,,33375631,BLIND,9880557,,complete,,656b8cf98c036a31a22dd30b,mobile,Apple iPhone,iOS 17.1.2,Mobile Safari 17.1.2,390x844,750x307,,,,Test Run Phonotactics,5,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,6436,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Task,marar.wav,marar
6,1701548626724,02/12/2023 20:23:46,1701548626634,-5,02/12/2023 15:23:46,146089,8,task-umle,,33375631,BLIND,9880557,,complete,,656b8cf98c036a31a22dd30b,mobile,Apple iPhone,iOS 17.1.2,Mobile Safari 17.1.2,390x844,750x307,,,,Test Run Phonotactics,5,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,8969,,,AUDIO PLAY REQUESTED,3,0,1,0,,,,,,Task,marar.wav,marar
7,1701548673452,02/12/2023 20:24:33,1701548673404,-5,02/12/2023 15:24:33,146089,8,task-umle,,33375631,BLIND,9880557,,complete,,656b8cf98c036a31a22dd30b,mobile,Apple iPhone,iOS 17.1.2,Mobile Safari 17.1.2,390x844,750x307,,,,Test Run Phonotactics,5,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
8,1701548673591,02/12/2023 20:24:33,1701548673534,-5,02/12/2023 15:24:33,146089,8,task-umle,,33375631,BLIND,9880557,,complete,,656b8cf98c036a31a22dd30b,mobile,Apple iPhone,iOS 17.1.2,Mobile Safari 17.1.2,390x844,750x307,,,,Test Run Phonotactics,5,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,marar.wav,marar
9,1701548673591,02/12/2023 20:24:33,1701548673538,-5,02/12/2023 15:24:33,146089,8,task-umle,,33375631,BLIND,9880557,,complete,,656b8cf98c036a31a22dd30b,mobile,Apple iPhone,iOS 17.1.2,Mobile Safari 17.1.2,390x844,750x307,,,,Test Run Phonotactics,5,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,4,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,marar.wav,marar
10,1701548675758,02/12/2023 20:24:35,1701548675716,-5,02/12/2023 15:24:35,146089,8,task-umle,,33375631,BLIND,9880557,,complete,,656b8cf98c036a31a22dd30b,mobile,Apple iPhone,iOS 17.1.2,Mobile Safari 17.1.2,390x844,750x307,,,,Test Run Phonotactics,5,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
11,1701548675886,02/12/2023 20:24:35,1701548675746,-5,02/12/2023 15:24:35,146089,8,task-umle,,33375631,BLIND,9880557,,complete,,656b8cf98c036a31a22dd30b,mobile,Apple iPhone,iOS 17.1.2,Mobile Safari 17.1.2,390x844,750x307,,,,Test Run Phonotactics,5,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,marar.wav,marar
12,1701548675886,02/12/2023 20:24:35,1701548675747,-5,02/12/2023 15:24:35,146089,8,task-umle,,33375631,BLIND,9880557,,complete,,656b8cf98c036a31a22dd30b,mobile,Apple iPhone,iOS 17.1.2,Mobile Safari 17.1.2,390x844,750x307,,,,Test Run Phonotactics,5,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,marar.wav,marar
13,1701548680502,02/12/2023 20:24:40,1701548680452,-5,02/12/2023 15:24:40,146089,8,task-umle,,33375631,BLIND,9880557,,complete,,656b8cf98c036a31a22dd30b,mobile,Apple iPhone,iOS 17.1.2,Mobile Safari 17.1.2,390x844,750x307,,,,Test Run Phonotactics,5,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_endValue,4705,,,87,,0,1,0,,,,,,Task,marar.wav,marar
14,1701548680659,02/12/2023 20:24:40,1701548680453,-5,02/12/2023 15:24:40,146089,8,task-umle,,33375631,BLIND,9880557,,complete,,656b8cf98c036a31a22dd30b,mobile,Apple iPhone,iOS 17.1.2,Mobile Safari 17.1.2,390x844,750x307,,,,Test Run Phonotactics,5,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone4,continue_button,4705,,,,,0,1,0,,,,,,Task,marar.wav,marar
15,1701548680659,02/12/2023 20:24:40,1701548680461,-5,02/12/2023 15:24:40,146089,8,task-umle,,33375631,BLIND,9880557,,complete,,656b8cf98c036a31a22dd30b,mobile,Apple iPhone,iOS 17.1.2,Mobile Safari 17.1.2,390x844,750x307,,,,Test Run Phonotactics,5,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,façön.wav,façön
16,1701548680659,02/12/2023 20:24:40,1701548680463,-5,02/12/2023 15:24:40,146089,8,task-umle,,33375631,BLIND,9880557,,complete,,656b8cf98c036a31a22dd30b,mobile,Apple iPhone,iOS 17.1.2,Mobile Safari 17.1.2,390x844,750x307,,,,Test Run Phonotactics,5,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,3,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,façön.wav,façön
17,1701548684793,02/12/2023 20:24:44,1701548684734,-5,02/12/2023 15:24:44,146089,8,task-umle,,33375631,BLIND,9880557,,complete,,656b8cf98c036a31a22dd30b,mobile,Apple iPhone,iOS 17.1.2,Mobile Safari 17.1.2,390x844,750x307,,,,Test Run Phonotactics,5,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,4273,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Task,façön.wav,façön
18,1701548694918,02/12/2023 20:24:54,1701548694858,-5,02/12/2023 15:24:54,146089,8,task-umle,,33375631,BLIND,9880557,,complete,,656b8cf98c036a31a22dd30b,mobile,Apple iPhone,iOS 17.1.2,Mobile Safari 17.1.2,390x844,750x307,,,,Test Run Phonotactics,5,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_endValue,14397,,,27,,0,1,0,,,,,,Task,façön.wav,façön
19,1701548695084,02/12/2023 20:24:55,1701548694861,-5,02/12/2023 15:24:54,146089,8,task-umle,,33375631,BLIND,9880557,,complete,,656b8cf98c036a31a22dd30b,mobile,Apple iPhone,iOS 17.1.2,Mobile Safari 17.1.2,390x844,750x307,,,,Test Run Phonotactics,5,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone4,continue_button,14397,,,,,0,1,0,,,,,,Task,façön.wav,façön
20,1701548695084,02/12/2023 20:24:55,1701548694864,-5,02/12/2023 15:24:54,146089,8,task-umle,,33375631,BLIND,9880557,,complete,,656b8cf98c036a31a22dd30b,mobile,Apple iPhone,iOS 17.1.2,Mobile Safari 17.1.2,390x844,750x307,,,,Test Run Phonotactics,5,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,,,END TASK,,,,,19148,,,,,0,1,0,,,,,,,,
1,1701805868499,05/12/2023 19:51:08,1701805868390,2,05/12/2023 21:51:08,146089,8,task-umle,,33456415,BLIND,9900839,,complete,,656f7dcbc4d454fba6da9b26,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1920x1080,1920x963,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,2,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1701805884021,05/12/2023 19:51:24,1701805883779,2,05/12/2023 21:51:23,146089,8,task-umle,,33456415,BLIND,9900839,,complete,,656f7dcbc4d454fba6da9b26,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1920x1080,1920x963,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,2,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,15378.200000047684,,,,,0,1,0,,,,,,Prompt,,
3,1701805884162,05/12/2023 19:51:24,1701805883793,2,05/12/2023 21:51:23,146089,8,task-umle,,33456415,BLIND,9900839,,complete,,656f7dcbc4d454fba6da9b26,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1920x1080,1920x963,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,2,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,marar.wav,marar
4,1701805884162,05/12/2023 19:51:24,1701805883806,2,05/12/2023 21:51:23,146089,8,task-umle,,33456415,BLIND,9900839,,complete,,656f7dcbc4d454fba6da9b26,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1920x1080,1920x963,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,2,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,14.799999952316284,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,marar.wav,marar
5,1701805888360,05/12/2023 19:51:28,1701805888300,2,05/12/2023 21:51:28,146089,8,task-umle,,33456415,BLIND,9900839,,complete,,656f7dcbc4d454fba6da9b26,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1920x1080,1920x963,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,2,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,4509.099999964237,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Task,marar.wav,marar
6,1701805891451,05/12/2023 19:51:31,1701805891399,2,05/12/2023 21:51:31,146089,8,task-umle,,33456415,BLIND,9900839,,complete,,656f7dcbc4d454fba6da9b26,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1920x1080,1920x963,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,2,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_endValue,7606.699999988079,,,84,,0,1,0,,,,,,Task,marar.wav,marar
7,1701805891571,05/12/2023 19:51:31,1701805891400,2,05/12/2023 21:51:31,146089,8,task-umle,,33456415,BLIND,9900839,,complete,,656f7dcbc4d454fba6da9b26,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1920x1080,1920x963,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,2,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone4,continue_button,7606.699999988079,,,,,0,1,0,,,,,,Task,marar.wav,marar
8,1701805891571,05/12/2023 19:51:31,1701805891410,2,05/12/2023 21:51:31,146089,8,task-umle,,33456415,BLIND,9900839,,complete,,656f7dcbc4d454fba6da9b26,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1920x1080,1920x963,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,2,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,façön.wav,façön
9,1701805891571,05/12/2023 19:51:31,1701805891412,2,05/12/2023 21:51:31,146089,8,task-umle,,33456415,BLIND,9900839,,complete,,656f7dcbc4d454fba6da9b26,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1920x1080,1920x963,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,2,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,2.699999988079071,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,façön.wav,façön
10,1701805898668,05/12/2023 19:51:38,1701805898613,2,05/12/2023 21:51:38,146089,8,task-umle,,33456415,BLIND,9900839,,complete,,656f7dcbc4d454fba6da9b26,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1920x1080,1920x963,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,2,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_endValue,7202.800000011921,,,49,,0,1,0,,,,,,Task,façön.wav,façön
11,1701805898757,05/12/2023 19:51:38,1701805898614,2,05/12/2023 21:51:38,146089,8,task-umle,,33456415,BLIND,9900839,,complete,,656f7dcbc4d454fba6da9b26,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1920x1080,1920x963,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,2,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone4,continue_button,7202.800000011921,,,,,0,1,0,,,,,,Task,façön.wav,façön
12,1701805898757,05/12/2023 19:51:38,1701805898616,2,05/12/2023 21:51:38,146089,8,task-umle,,33456415,BLIND,9900839,,complete,,656f7dcbc4d454fba6da9b26,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1920x1080,1920x963,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,2,,,yes,Spreadsheet1,,,END TASK,,,,,30226,,,,,0,1,0,,,,,,,,
1,1702022915038,08/12/2023 08:08:35,1702022915661,1,08/12/2023 09:08:35,146089,8,task-umle,,33537924,BLIND,9928688,,complete,,6572cdfb2832f9bfd2a6baee,computer,Desktop or Laptop,Windows 10,Opera 105.0.0.0,1920x1080,1866x966,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,2,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1702022929830,08/12/2023 08:08:49,1702022930485,1,08/12/2023 09:08:50,146089,8,task-umle,,33537924,BLIND,9928688,,complete,,6572cdfb2832f9bfd2a6baee,computer,Desktop or Laptop,Windows 10,Opera 105.0.0.0,1920x1080,1866x966,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,2,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,14800.899999976158,,,,,0,1,0,,,,,,Prompt,,
